epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,1358.3,1.64847,1.91808,1.26303,0.63675,0.49322,0.50999,0.22568,2.19825,2.81879,1.55906,0.000872547,0.000872547,0.000872547
61,1386.29,1.63592,1.91675,1.27685,0.58445,0.54082,0.53704,0.23009,2.16412,2.72914,1.52978,0.000863116,0.000863116,0.000863116
62,1406.29,1.64065,1.88661,1.25095,0.60081,0.54765,0.55307,0.22694,2.13813,2.65225,1.55812,0.000853685,0.000853685,0.000853685
63,1426.34,1.65529,1.89134,1.25937,0.55028,0.50855,0.48889,0.20922,2.2256,2.96886,1.59029,0.000844253,0.000844253,0.000844253
64,1447.37,1.62847,1.83801,1.25745,0.63004,0.47676,0.51911,0.23172,2.11011,2.7597,1.50839,0.000834822,0.000834822,0.000834822
65,1467.8,1.63454,1.84777,1.25618,0.66454,0.53188,0.54541,0.23682,2.13682,2.76923,1.54573,0.00082539,0.00082539,0.00082539
66,1488.48,1.6115,1.82457,1.25385,0.60639,0.5744,0.56615,0.23093,2.1777,2.75183,1.55696,0.000815959,0.000815959,0.000815959
67,1509.62,1.6204,1.82555,1.24988,0.63115,0.48992,0.53897,0.21581,2.25209,2.86737,1.57683,0.000806528,0.000806528,0.000806528
68,1539.76,1.61722,1.84361,1.25412,0.61718,0.55007,0.55138,0.24473,2.15777,2.76315,1.52398,0.000797096,0.000797096,0.000797096
69,1559.01,1.56931,1.79885,1.2426,0.6355,0.56357,0.57683,0.24096,2.1926,2.80288,1.55311,0.000787665,0.000787665,0.000787665
70,1579.31,1.59307,1.79362,1.23125,0.59958,0.57397,0.59065,0.25831,2.15613,2.58901,1.52307,0.000778233,0.000778233,0.000778233
71,1609.53,1.60584,1.77743,1.22744,0.59069,0.55596,0.53917,0.25303,2.15952,2.6809,1.50067,0.000768802,0.000768802,0.000768802
72,1630.03,1.60433,1.77465,1.22261,0.67224,0.50274,0.56276,0.24136,2.17447,2.75784,1.51931,0.000759371,0.000759371,0.000759371
73,1648.92,1.60034,1.76558,1.22145,0.61417,0.50012,0.51657,0.22286,2.17838,2.8629,1.53744,0.000749939,0.000749939,0.000749939
74,1672.31,1.57437,1.75589,1.2301,0.63425,0.52457,0.51807,0.23122,2.07984,2.74613,1.52501,0.000740508,0.000740508,0.000740508
75,1691.46,1.56265,1.74455,1.22871,0.65276,0.49701,0.51552,0.23023,2.18283,2.79857,1.54902,0.000731076,0.000731076,0.000731076
76,1717.28,1.59304,1.75921,1.23153,0.71583,0.52567,0.58272,0.24095,2.15065,2.84715,1.535,0.000721645,0.000721645,0.000721645
77,1737.21,1.58005,1.73479,1.22892,0.60075,0.52327,0.5239,0.21879,2.22049,2.87227,1.5982,0.000712214,0.000712214,0.000712214
78,1759.51,1.56685,1.74581,1.2326,0.69403,0.52655,0.53884,0.2372,2.1695,2.72503,1.56989,0.000702782,0.000702782,0.000702782
79,1780.41,1.56431,1.72334,1.23215,0.62333,0.48655,0.48873,0.22012,2.22279,2.91625,1.54625,0.000693351,0.000693351,0.000693351
80,1801.07,1.57254,1.73947,1.2361,0.6609,0.54258,0.56416,0.24559,2.16553,2.74954,1.59915,0.000683919,0.000683919,0.000683919
81,1822.88,1.58161,1.72213,1.21739,0.61745,0.49482,0.51002,0.21816,2.18949,2.78044,1.57259,0.000674488,0.000674488,0.000674488
82,1843.84,1.56892,1.70417,1.21393,0.67062,0.50573,0.53995,0.22921,2.25037,2.88989,1.59167,0.000665057,0.000665057,0.000665057
83,1864.22,1.55706,1.66489,1.20862,0.60816,0.50066,0.52951,0.24025,2.21411,2.85704,1.56141,0.000655625,0.000655625,0.000655625
84,1886.21,1.57001,1.69968,1.21325,0.59028,0.55002,0.54395,0.23755,2.2243,2.73615,1.56051,0.000646194,0.000646194,0.000646194
85,1906.72,1.55466,1.69515,1.21667,0.6192,0.54486,0.51678,0.22186,2.23553,2.84692,1.57178,0.000636762,0.000636762,0.000636762
86,1926.46,1.521,1.63433,1.21842,0.70544,0.53161,0.55391,0.23944,2.19958,2.86319,1.52465,0.000627331,0.000627331,0.000627331
87,1947.91,1.55129,1.65251,1.20153,0.6559,0.52468,0.52935,0.23341,2.29105,2.93113,1.60545,0.0006179,0.0006179,0.0006179
88,1968.68,1.55293,1.67989,1.21718,0.68728,0.52609,0.54445,0.24217,2.20705,2.78047,1.58576,0.000608468,0.000608468,0.000608468
89,1987.62,1.51372,1.59304,1.19928,0.66896,0.53438,0.57904,0.2471,2.21745,2.76771,1.57783,0.000599037,0.000599037,0.000599037
90,2015.36,1.50167,1.57701,1.18118,0.59905,0.54115,0.541,0.23313,2.26859,2.67684,1.61087,0.000589605,0.000589605,0.000589605
91,2034.99,1.51198,1.55555,1.20249,0.70496,0.52073,0.54464,0.24101,2.30481,2.82373,1.63474,0.000580174,0.000580174,0.000580174
92,2082.62,1.53313,1.61284,1.20677,0.67412,0.51754,0.54269,0.22207,2.24963,2.7236,1.5996,0.000570743,0.000570743,0.000570743
93,2110.43,1.50645,1.57053,1.17682,0.63653,0.55964,0.56114,0.23852,2.20874,2.76351,1.60465,0.000561311,0.000561311,0.000561311
94,2131.59,1.5187,1.56811,1.19666,0.72856,0.52206,0.57492,0.24185,2.23631,2.65079,1.59961,0.00055188,0.00055188,0.00055188
95,2156.76,1.50077,1.5734,1.20435,0.63935,0.53537,0.56568,0.23831,2.21049,2.7377,1.54929,0.000542448,0.000542448,0.000542448
96,2177.44,1.54885,1.60913,1.20317,0.68922,0.5424,0.54766,0.24209,2.24547,2.72594,1.58203,0.000533017,0.000533017,0.000533017
97,2198.77,1.49258,1.55388,1.19393,0.69666,0.49739,0.53224,0.22381,2.30063,2.74091,1.6224,0.000523586,0.000523586,0.000523586
98,2218.88,1.51547,1.56728,1.1921,0.66713,0.51429,0.54292,0.22114,2.21283,2.62249,1.60958,0.000514154,0.000514154,0.000514154
99,2237.82,1.51548,1.55351,1.18127,0.70827,0.51359,0.56378,0.23181,2.26053,2.71804,1.6197,0.000504723,0.000504723,0.000504723
100,2262.49,1.51653,1.56108,1.1754,0.64945,0.52308,0.54917,0.23468,2.27765,2.73867,1.57039,0.000495291,0.000495291,0.000495291
101,2284.25,1.5242,1.54769,1.18988,0.64818,0.53877,0.55778,0.23823,2.28342,2.82063,1.59362,0.00048586,0.00048586,0.00048586
102,2303.79,1.46414,1.47961,1.17998,0.57629,0.54845,0.5402,0.23036,2.24304,2.87533,1.58105,0.000476429,0.000476429,0.000476429
103,2325.01,1.4745,1.48965,1.16741,0.69664,0.49555,0.54505,0.22971,2.24971,2.78299,1.57103,0.000466997,0.000466997,0.000466997
104,2349.63,1.48921,1.50151,1.16073,0.59697,0.53459,0.52953,0.23136,2.2855,2.76152,1.61992,0.000457566,0.000457566,0.000457566
105,2369.79,1.46844,1.47215,1.15841,0.60244,0.56167,0.54684,0.22299,2.28617,2.66973,1.64156,0.000448134,0.000448134,0.000448134
106,2390.93,1.47643,1.49092,1.17997,0.6147,0.54818,0.54966,0.23136,2.22543,2.61896,1.59329,0.000438703,0.000438703,0.000438703
107,2412.37,1.49012,1.51257,1.17446,0.63853,0.53906,0.55313,0.24185,2.25861,2.71046,1.60531,0.000429272,0.000429272,0.000429272
108,2434.8,1.49041,1.47964,1.15978,0.65873,0.50807,0.53517,0.23299,2.25812,2.84061,1.59933,0.00041984,0.00041984,0.00041984
109,2456.52,1.48089,1.48171,1.16211,0.68736,0.5335,0.55301,0.24048,2.22525,2.65904,1.59202,0.000410409,0.000410409,0.000410409
110,2477.42,1.45516,1.44651,1.16551,0.6986,0.50636,0.55358,0.23075,2.26956,2.6676,1.60522,0.000400977,0.000400977,0.000400977
111,2500.84,1.47152,1.46578,1.16495,0.67139,0.52875,0.55438,0.23317,2.25518,2.62496,1.59296,0.000391546,0.000391546,0.000391546
112,2519.82,1.46332,1.42987,1.15266,0.64019,0.52715,0.53871,0.22208,2.34191,2.69779,1.63179,0.000382115,0.000382115,0.000382115
113,2541.31,1.46533,1.45012,1.15529,0.67465,0.51461,0.53447,0.21872,2.31696,2.69396,1.63563,0.000372683,0.000372683,0.000372683
114,2561.15,1.41009,1.40984,1.16736,0.65902,0.56484,0.5552,0.23966,2.27898,2.7635,1.59378,0.000363252,0.000363252,0.000363252
115,2585.32,1.44151,1.42192,1.15391,0.67634,0.5554,0.54859,0.23877,2.31418,2.61962,1.62995,0.00035382,0.00035382,0.00035382
116,2606.69,1.43122,1.40426,1.1478,0.61854,0.54191,0.52937,0.24045,2.324,2.74067,1.62281,0.000344389,0.000344389,0.000344389
117,2625.86,1.4224,1.39031,1.1416,0.68197,0.54671,0.55351,0.23715,2.29102,2.79047,1.62445,0.000334958,0.000334958,0.000334958
118,2645,1.40906,1.39652,1.16275,0.67603,0.52108,0.53197,0.22574,2.40635,2.77377,1.68181,0.000325526,0.000325526,0.000325526
119,2665.66,1.42437,1.3876,1.15021,0.6906,0.52938,0.55275,0.23887,2.29696,2.63563,1.6175,0.000316095,0.000316095,0.000316095
120,2687.11,1.41871,1.41098,1.16079,0.64453,0.55634,0.55735,0.24176,2.31786,2.57176,1.63745,0.000306663,0.000306663,0.000306663
121,2723.45,1.43784,1.39143,1.14442,0.69128,0.54191,0.57863,0.24561,2.23813,2.59964,1.59551,0.000297232,0.000297232,0.000297232
122,2755.03,1.43999,1.39347,1.14848,0.69022,0.53389,0.55782,0.24031,2.26444,2.57323,1.61189,0.000287801,0.000287801,0.000287801
123,2776.06,1.40956,1.35983,1.14064,0.64708,0.54996,0.55473,0.23829,2.26881,2.70288,1.64388,0.000278369,0.000278369,0.000278369
124,2799.82,1.42757,1.38048,1.15223,0.69013,0.53931,0.55043,0.23629,2.28898,2.69156,1.64356,0.000268938,0.000268938,0.000268938
125,2821.34,1.4184,1.34627,1.14036,0.63282,0.57671,0.55311,0.23314,2.32464,2.62383,1.63672,0.000259506,0.000259506,0.000259506
126,2840.91,1.38896,1.33496,1.13529,0.68736,0.51073,0.52891,0.22844,2.36626,2.7395,1.68723,0.000250075,0.000250075,0.000250075
127,2862.64,1.37903,1.32884,1.14481,0.75506,0.51517,0.55711,0.23324,2.30003,2.65594,1.64528,0.000240644,0.000240644,0.000240644
128,2883.28,1.39742,1.35375,1.14935,0.68153,0.5273,0.546,0.23974,2.32789,2.71175,1.65628,0.000231212,0.000231212,0.000231212
129,2904.01,1.40562,1.3387,1.13903,0.68895,0.52501,0.55201,0.24003,2.295,2.70449,1.64742,0.000221781,0.000221781,0.000221781
130,2925.26,1.39538,1.34391,1.12997,0.66148,0.5466,0.56801,0.2459,2.32408,2.76915,1.66847,0.000212349,0.000212349,0.000212349
