epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,1869.96,1.71072,2.19631,1.35872,0.54808,0.51785,0.47427,0.176,2.16269,2.89264,1.73726,0.000919704,0.000919704,0.000919704
56,1900.94,1.68309,2.23076,1.37019,0.52048,0.49239,0.47689,0.19096,2.12615,2.91318,1.70112,0.000910273,0.000910273,0.000910273
57,1931.47,1.72648,2.2063,1.34686,0.59122,0.49734,0.49606,0.18914,2.18826,2.90164,1.73977,0.000900842,0.000900842,0.000900842
58,1963.02,1.72453,2.23816,1.35278,0.60901,0.52634,0.53121,0.2119,2.15415,2.85403,1.71827,0.00089141,0.00089141,0.00089141
59,1994.48,1.69966,2.21179,1.36896,0.5625,0.47429,0.46589,0.18181,2.16981,2.94762,1.72392,0.000881979,0.000881979,0.000881979
60,2027.65,1.68756,2.19619,1.35193,0.57015,0.4886,0.50011,0.20725,2.12051,2.85708,1.69466,0.000872547,0.000872547,0.000872547
61,2058.29,1.69537,2.16848,1.35729,0.58704,0.5178,0.51645,0.20272,2.1392,2.77022,1.73632,0.000863116,0.000863116,0.000863116
62,2091.52,1.67859,2.14776,1.37229,0.56945,0.49993,0.49712,0.19283,2.17042,2.88511,1.70257,0.000853685,0.000853685,0.000853685
63,2125.33,1.67874,2.13998,1.35429,0.53076,0.48647,0.4878,0.20014,2.13919,2.87981,1.67975,0.000844253,0.000844253,0.000844253
64,2153.92,1.6958,2.12703,1.33602,0.57044,0.52722,0.5279,0.22859,2.06939,2.75335,1.66081,0.000834822,0.000834822,0.000834822
65,2185.94,1.66761,2.1243,1.35854,0.5668,0.51816,0.52027,0.20733,2.1026,2.82748,1.6948,0.00082539,0.00082539,0.00082539
66,2216.51,1.66964,2.07715,1.34162,0.58734,0.511,0.53849,0.20843,2.09365,2.75763,1.64866,0.000815959,0.000815959,0.000815959
67,2249.96,1.67917,2.13738,1.3425,0.6107,0.51646,0.52668,0.20329,2.25125,2.7923,1.75605,0.000806528,0.000806528,0.000806528
68,2281.91,1.66195,2.09697,1.3267,0.62112,0.51472,0.5095,0.20861,2.12449,2.90577,1.65886,0.000797096,0.000797096,0.000797096
69,2313.68,1.67291,2.0755,1.33502,0.67153,0.46678,0.52141,0.22215,2.13382,2.82351,1.69084,0.000787665,0.000787665,0.000787665
70,2345.33,1.65973,2.04835,1.31688,0.63122,0.53825,0.53198,0.2253,2.09829,2.8318,1.6643,0.000778233,0.000778233,0.000778233
71,2376.35,1.6705,2.04618,1.32773,0.60609,0.51029,0.50293,0.19958,2.15532,2.82637,1.73096,0.000768802,0.000768802,0.000768802
72,2408.97,1.66234,2.06752,1.33486,0.65161,0.5115,0.53665,0.21881,2.15612,2.89889,1.73927,0.000759371,0.000759371,0.000759371
73,2440.51,1.65724,2.03754,1.30876,0.58404,0.52212,0.50662,0.20553,2.12786,2.84105,1.72237,0.000749939,0.000749939,0.000749939
74,2472.75,1.65983,2.04668,1.32559,0.53682,0.54823,0.50079,0.19289,2.18798,2.80193,1.75527,0.000740508,0.000740508,0.000740508
75,2505.36,1.65223,2.04873,1.3296,0.62083,0.51947,0.5292,0.21762,2.13264,2.85096,1.70089,0.000731076,0.000731076,0.000731076
76,2538.14,1.6622,2.05091,1.32018,0.61428,0.50328,0.49473,0.19815,2.19534,2.78585,1.74219,0.000721645,0.000721645,0.000721645
77,2571.28,1.64262,2.02032,1.33966,0.64171,0.53068,0.53764,0.22544,2.14708,2.71628,1.70384,0.000712214,0.000712214,0.000712214
78,2607.89,1.64824,1.99794,1.32608,0.5973,0.54983,0.51842,0.21073,2.18514,2.78521,1.75925,0.000702782,0.000702782,0.000702782
79,2640.33,1.61437,1.9534,1.32621,0.51767,0.52686,0.50586,0.19344,2.23518,2.86453,1.76472,0.000693351,0.000693351,0.000693351
80,2675.57,1.61952,1.94577,1.30724,0.62274,0.52057,0.52136,0.20386,2.21539,2.74609,1.73009,0.000683919,0.000683919,0.000683919
81,2703.35,1.6342,1.97094,1.32392,0.64618,0.51058,0.51626,0.21143,2.19702,2.81093,1.75624,0.000674488,0.000674488,0.000674488
82,2734.66,1.6341,1.958,1.31858,0.60331,0.55347,0.53591,0.22316,2.17589,2.74827,1.71724,0.000665057,0.000665057,0.000665057
83,2764.29,1.6187,1.92905,1.30477,0.65408,0.54094,0.54582,0.21952,2.14731,2.72792,1.7181,0.000655625,0.000655625,0.000655625
84,2795.74,1.61883,1.94661,1.30609,0.61259,0.52795,0.51417,0.2169,2.16968,2.83356,1.70937,0.000646194,0.000646194,0.000646194
85,2825.85,1.59825,1.95665,1.31087,0.62647,0.55032,0.53571,0.21793,2.15046,2.69623,1.70098,0.000636762,0.000636762,0.000636762
86,2857.14,1.59861,1.9133,1.29664,0.66608,0.51652,0.53845,0.21112,2.18063,2.75842,1.71325,0.000627331,0.000627331,0.000627331
87,2890.78,1.65874,1.96362,1.28717,0.59189,0.52518,0.52706,0.22124,2.15558,2.73949,1.72667,0.0006179,0.0006179,0.0006179
88,2922.7,1.59866,1.88061,1.28853,0.63772,0.52145,0.53975,0.22058,2.11859,2.60286,1.70473,0.000608468,0.000608468,0.000608468
89,2955.52,1.60355,1.89163,1.30835,0.61256,0.54091,0.51985,0.2043,2.16679,2.8485,1.73093,0.000599037,0.000599037,0.000599037
90,2987.65,1.60645,1.87848,1.28473,0.60973,0.51148,0.52263,0.2072,2.16944,2.73814,1.72178,0.000589605,0.000589605,0.000589605
91,3018.3,1.5899,1.85741,1.27915,0.64998,0.53219,0.53651,0.20312,2.1932,2.80054,1.72973,0.000580174,0.000580174,0.000580174
92,3049.84,1.62095,1.88805,1.29161,0.64879,0.50215,0.53427,0.22685,2.13291,2.78217,1.69996,0.000570743,0.000570743,0.000570743
93,3082.23,1.59846,1.84251,1.2748,0.6495,0.51217,0.52146,0.21616,2.15689,2.74552,1.68226,0.000561311,0.000561311,0.000561311
94,3112.05,1.6042,1.85451,1.28622,0.60261,0.52313,0.51329,0.20971,2.23003,2.81549,1.75367,0.00055188,0.00055188,0.00055188
95,3143.74,1.60094,1.85053,1.2839,0.59142,0.57797,0.55912,0.21706,2.16815,2.75894,1.72055,0.000542448,0.000542448,0.000542448
96,3174.57,1.57485,1.81991,1.29839,0.62866,0.56222,0.53529,0.2194,2.16392,2.72116,1.73247,0.000533017,0.000533017,0.000533017
97,3206.77,1.57541,1.81682,1.2963,0.63328,0.52317,0.52555,0.20731,2.2505,2.78343,1.77307,0.000523586,0.000523586,0.000523586
98,3237.41,1.55784,1.83211,1.29489,0.64292,0.54436,0.53739,0.21174,2.20617,2.71818,1.7298,0.000514154,0.000514154,0.000514154
99,3268.53,1.58763,1.81043,1.26939,0.5722,0.52419,0.49129,0.20223,2.2419,2.92044,1.763,0.000504723,0.000504723,0.000504723
100,3299.71,1.58717,1.80361,1.25585,0.63727,0.56262,0.53589,0.21442,2.16024,2.7401,1.70248,0.000495291,0.000495291,0.000495291
101,3331.2,1.57704,1.80898,1.28324,0.58873,0.53699,0.52247,0.21414,2.17133,2.76116,1.71367,0.00048586,0.00048586,0.00048586
102,3358.69,1.58943,1.81597,1.27068,0.63506,0.55581,0.55476,0.23489,2.20116,2.70237,1.7567,0.000476429,0.000476429,0.000476429
103,3392.48,1.55773,1.78877,1.27854,0.6249,0.51219,0.51932,0.21599,2.18933,2.77671,1.71375,0.000466997,0.000466997,0.000466997
104,3422.88,1.56377,1.79866,1.28144,0.62174,0.55869,0.54455,0.2259,2.18783,2.8088,1.72209,0.000457566,0.000457566,0.000457566
105,3453.94,1.56374,1.79351,1.28188,0.65718,0.51311,0.53514,0.22257,2.15282,2.72077,1.69401,0.000448134,0.000448134,0.000448134
106,3485.06,1.58191,1.81029,1.26291,0.64898,0.5369,0.55687,0.23375,2.15753,2.76557,1.69397,0.000438703,0.000438703,0.000438703
107,3514.9,1.5698,1.77897,1.26491,0.60532,0.53842,0.53714,0.2153,2.18498,2.78588,1.71406,0.000429272,0.000429272,0.000429272
108,3546.2,1.55744,1.75404,1.26003,0.63361,0.55782,0.53718,0.21756,2.19072,2.78054,1.73432,0.00041984,0.00041984,0.00041984
109,3576.26,1.53337,1.69931,1.23079,0.61898,0.52157,0.53911,0.22947,2.16904,2.66614,1.70395,0.000410409,0.000410409,0.000410409
110,3608.76,1.53366,1.69809,1.26259,0.61519,0.51279,0.52334,0.2397,2.16036,2.71279,1.67711,0.000400977,0.000400977,0.000400977
111,3640.12,1.52596,1.70184,1.26455,0.62036,0.56011,0.55279,0.22823,2.1957,2.76374,1.73187,0.000391546,0.000391546,0.000391546
112,3671.69,1.55691,1.7197,1.24524,0.67457,0.52431,0.54519,0.22288,2.20648,2.82322,1.74843,0.000382115,0.000382115,0.000382115
113,3702.02,1.52016,1.69546,1.24216,0.68929,0.53387,0.56144,0.23357,2.15458,2.69989,1.69799,0.000372683,0.000372683,0.000372683
114,3732.94,1.53219,1.69701,1.24134,0.62558,0.53897,0.53926,0.23009,2.24449,2.76415,1.7735,0.000363252,0.000363252,0.000363252
115,3764.6,1.55434,1.6962,1.23979,0.69095,0.55002,0.55787,0.23855,2.14853,2.65729,1.69605,0.00035382,0.00035382,0.00035382
116,3797.97,1.52918,1.685,1.24917,0.6676,0.54647,0.56169,0.23538,2.16757,2.65387,1.71074,0.000344389,0.000344389,0.000344389
117,3829.41,1.50634,1.64769,1.23756,0.65918,0.52339,0.54348,0.22805,2.19101,2.73796,1.70534,0.000334958,0.000334958,0.000334958
118,3864.36,1.52559,1.69081,1.25193,0.6446,0.53458,0.54349,0.22157,2.19108,2.68407,1.7121,0.000325526,0.000325526,0.000325526
119,3895.88,1.52698,1.68731,1.25189,0.6441,0.55571,0.53239,0.22406,2.22942,2.68795,1.72625,0.000316095,0.000316095,0.000316095
120,3925.81,1.53814,1.67265,1.24904,0.69572,0.50919,0.55588,0.22192,2.18268,2.73194,1.72871,0.000306663,0.000306663,0.000306663
121,3956.44,1.52898,1.63902,1.21285,0.61763,0.52895,0.54655,0.22626,2.20096,2.73912,1.74511,0.000297232,0.000297232,0.000297232
122,3986.93,1.51033,1.64248,1.2219,0.60692,0.52281,0.52806,0.22494,2.17986,2.67744,1.70803,0.000287801,0.000287801,0.000287801
123,4018.95,1.50608,1.63367,1.24476,0.64664,0.54327,0.5397,0.22444,2.20912,2.67984,1.74295,0.000278369,0.000278369,0.000278369
124,4050.67,1.52588,1.63826,1.23729,0.66643,0.52539,0.5344,0.22481,2.24977,2.80186,1.77329,0.000268938,0.000268938,0.000268938
125,4082.7,1.51592,1.60367,1.22228,0.62077,0.54526,0.53316,0.21419,2.2272,2.73261,1.73088,0.000259506,0.000259506,0.000259506
126,4113.52,1.49492,1.60445,1.24027,0.6294,0.54186,0.54285,0.21606,2.20926,2.689,1.74451,0.000250075,0.000250075,0.000250075
127,4144.61,1.5123,1.59216,1.20758,0.68575,0.51104,0.54855,0.23523,2.19577,2.7662,1.71649,0.000240644,0.000240644,0.000240644
128,4175.23,1.48912,1.59269,1.23303,0.66495,0.55211,0.56263,0.23393,2.19469,2.6832,1.71297,0.000231212,0.000231212,0.000231212
129,4206.32,1.47265,1.55722,1.22979,0.63931,0.55076,0.56157,0.2352,2.20604,2.70406,1.73653,0.000221781,0.000221781,0.000221781
130,4237.16,1.50927,1.63423,1.22251,0.64289,0.52924,0.54145,0.22603,2.21868,2.71781,1.72103,0.000212349,0.000212349,0.000212349
131,4268.36,1.49442,1.57891,1.21031,0.68728,0.5213,0.54249,0.22751,2.22928,2.74063,1.75427,0.000202918,0.000202918,0.000202918
132,4300.09,1.4881,1.59474,1.23058,0.61841,0.57162,0.54592,0.22721,2.21189,2.63656,1.7367,0.000193487,0.000193487,0.000193487
133,4331.22,1.45972,1.54633,1.21597,0.63213,0.54054,0.54316,0.22834,2.17359,2.69542,1.70827,0.000184055,0.000184055,0.000184055
134,4363.15,1.47359,1.56519,1.21143,0.68957,0.52453,0.54475,0.22625,2.24739,2.7569,1.75706,0.000174624,0.000174624,0.000174624
135,4395.25,1.48607,1.54628,1.21564,0.66354,0.55172,0.55178,0.2265,2.22172,2.69564,1.75505,0.000165192,0.000165192,0.000165192
136,4428.98,1.48395,1.58007,1.23973,0.66164,0.54172,0.5533,0.23593,2.21268,2.68994,1.74135,0.000155761,0.000155761,0.000155761
137,4461.09,1.47335,1.56209,1.23042,0.66401,0.52985,0.54327,0.22837,2.22549,2.67815,1.75238,0.00014633,0.00014633,0.00014633
138,4494.09,1.47444,1.53818,1.20603,0.67284,0.53868,0.56053,0.23379,2.20599,2.64547,1.73441,0.000136898,0.000136898,0.000136898
139,4526.96,1.47084,1.53221,1.21446,0.6853,0.5182,0.54245,0.22864,2.20841,2.72469,1.74434,0.000127467,0.000127467,0.000127467
140,4559.12,1.46296,1.53323,1.21255,0.65551,0.5414,0.54876,0.22346,2.2048,2.66559,1.74455,0.000118035,0.000118035,0.000118035
141,4590.4,1.48673,1.51743,1.21866,0.65898,0.52908,0.55935,0.22854,2.20911,2.69472,1.71954,0.000108604,0.000108604,0.000108604
142,4621,1.45925,1.44647,1.21974,0.69159,0.52951,0.57062,0.23399,2.20672,2.6908,1.73611,9.91726e-05,9.91726e-05,9.91726e-05
143,4651,1.4393,1.43027,1.21047,0.65737,0.5476,0.55527,0.22821,2.2391,2.73272,1.75395,8.97412e-05,8.97412e-05,8.97412e-05
144,4684.62,1.46152,1.46625,1.20987,0.64588,0.55322,0.54727,0.2295,2.24666,2.7203,1.7537,8.03098e-05,8.03098e-05,8.03098e-05
145,4713.46,1.42322,1.41966,1.20847,0.66183,0.54708,0.55971,0.22474,2.26919,2.71457,1.78572,7.08784e-05,7.08784e-05,7.08784e-05
146,4743.94,1.42372,1.38376,1.2029,0.69932,0.52645,0.5662,0.22666,2.24243,2.71757,1.7636,6.1447e-05,6.1447e-05,6.1447e-05
147,4774.89,1.44372,1.40353,1.18702,0.6782,0.54994,0.56368,0.23389,2.20247,2.6719,1.74668,5.20156e-05,5.20156e-05,5.20156e-05
148,4805.1,1.43423,1.38847,1.18095,0.66472,0.55456,0.5542,0.22053,2.23277,2.70158,1.76184,4.25842e-05,4.25842e-05,4.25842e-05
149,4835.09,1.41762,1.38242,1.19208,0.68021,0.54819,0.56049,0.22494,2.22881,2.66994,1.75963,3.31528e-05,3.31528e-05,3.31528e-05
150,4864.96,1.41807,1.36479,1.17342,0.68608,0.53742,0.55415,0.22395,2.24186,2.70418,1.76496,2.37214e-05,2.37214e-05,2.37214e-05
